transaction_id,account_id,transaction_date,transaction_type,transaction_amount,payment_mode
TXN105611,ACC1138,2025-11-01,Transfer,2261,Debit Card
TXN105584,ACC1138,2025-11-03,Payment,1155,Net Banking
TXN105595,ACC1138,2025-11-03,Payment,2224,Debit Card
TXN105590,ACC1138,2025-11-04,Transfer,1265,Debit Card
TXN105636,ACC1138,2025-11-06,Payment,720,Credit Card
TXN105607,ACC1138,2025-11-14,Received,9624,Credit Card
TXN105660,ACC1139,2025-05-24,Deposit,8881,Debit Card
TXN105640,ACC1139,2025-05-28,Withdrawal,235,UPI
TXN105645,ACC1139,2025-05-29,Withdrawal,2178,Net Banking
TXN105657,ACC1139,2025-05-31,Deposit,12474,Credit Card
TXN105647,ACC1139,2025-06-08,Deposit,12881,Credit Card
TXN105646,ACC1139,2025-06-10,Received,12245,Net Banking
TXN105665,ACC1139,2025-06-10,Withdrawal,415,Net Banking
TXN105643,ACC1139,2025-06-17,Transfer,2524,UPI
TXN105664,ACC1139,2025-06-23,Payment,2665,UPI
TXN105673,ACC1139,2025-07-02,Payment,720,Credit Card
TXN105656,ACC1139,2025-07-04,Payment,1903,UPI
TXN105653,ACC1139,2025-07-08,Withdrawal,488,UPI
TXN105659,ACC1139,2025-07-12,Received,4472,UPI
TXN105639,ACC1139,2025-07-23,Received,7746,Net Banking
TXN105663,ACC1139,2025-07-23,Payment,2331,Net Banking
TXN105638,ACC1139,2025-07-26,Deposit,7989,Credit Card
TXN105670,ACC1139,2025-07-31,Deposit,11968,Debit Card
TXN105666,ACC1139,2025-08-04,Payment,560,Credit Card
TXN105661,ACC1139,2025-08-11,Transfer,700,Credit Card
TXN105651,ACC1139,2025-08-17,Received,8508,UPI
TXN105671,ACC1139,2025-08-18,Payment,194,UPI
TXN105650,ACC1139,2025-09-01,Transfer,633,Net Banking
TXN105648,ACC1139,2025-09-13,Payment,14641,UPI
TXN105672,ACC1139,2025-09-16,Transfer,874,Credit Card
TXN105658,ACC1139,2025-09-17,Payment,1421,UPI
TXN105655,ACC1139,2025-09-20,Deposit,14008,Credit Card
TXN105637,ACC1139,2025-09-22,Payment,746,Debit Card
TXN105652,ACC1139,2025-09-23,Withdrawal,1161,Debit Card
TXN105644,ACC1139,2025-09-24,Payment,904,UPI
TXN105662,ACC1139,2025-10-08,Withdrawal,1226,Net Banking
TXN105667,ACC1139,2025-10-11,Withdrawal,1506,Debit Card
TXN105668,ACC1139,2025-10-15,Transfer,1914,Net Banking
TXN105641,ACC1139,2025-10-20,Received,14575,Debit Card
TXN105642,ACC1139,2025-10-23,Payment,867,UPI
TXN105669,ACC1139,2025-10-28,Received,9221,UPI
TXN105649,ACC1139,2025-11-03,Withdrawal,691,Credit Card
TXN105654,ACC1139,2025-11-11,Payment,1082,Debit Card
TXN105688,ACC1140,2025-05-17,Withdrawal,1828,UPI
TXN105700,ACC1140,2025-05-23,Deposit,14991,Net Banking
TXN105692,ACC1140,2025-05-26,Withdrawal,2632,Credit Card
TXN105711,ACC1140,2025-05-26,Received,2248,Credit Card
TXN105695,ACC1140,2025-06-12,Withdrawal,2854,UPI
TXN105701,ACC1140,2025-06-19,Deposit,4256,UPI
TXN105713,ACC1140,2025-06-19,Payment,759,Credit Card
TXN105699,ACC1140,2025-06-23,Deposit,6559,UPI
TXN105691,ACC1140,2025-06-24,Payment,2918,UPI
TXN105674,ACC1140,2025-07-01,Deposit,8418,Net Banking
TXN105702,ACC1140,2025-07-01,Transfer,2400,UPI
TXN105709,ACC1140,2025-07-01,Received,7626,UPI
TXN105716,ACC1140,2025-07-03,Received,6335,Net Banking
TXN105678,ACC1140,2025-07-07,Withdrawal,1764,UPI
TXN105680,ACC1140,2025-07-07,Transfer,127,Credit Card
TXN105715,ACC1140,2025-07-12,Deposit,6558,Net Banking
TXN105694,ACC1140,2025-07-16,Transfer,312,UPI
TXN105698,ACC1140,2025-07-16,Withdrawal,940,Credit Card
TXN105707,ACC1140,2025-07-16,Transfer,2392,UPI
TXN105677,ACC1140,2025-07-22,Withdrawal,1990,UPI
TXN105710,ACC1140,2025-07-26,Withdrawal,584,Credit Card
TXN105731,ACC1140,2025-07-26,Deposit,1712,Debit Card
TXN105683,ACC1140,2025-07-31,Withdrawal,1533,Debit Card
TXN105728,ACC1140,2025-07-31,Deposit,1535,Debit Card
TXN105723,ACC1140,2025-08-01,Received,7558,Credit Card
TXN105725,ACC1140,2025-08-02,Transfer,2335,Credit Card
TXN105719,ACC1140,2025-08-06,Deposit,6379,UPI
TXN105729,ACC1140,2025-08-10,Payment,1563,Credit Card
TXN105675,ACC1140,2025-08-12,Payment,1282,Debit Card
TXN105704,ACC1140,2025-08-15,Deposit,13511,Debit Card
TXN105721,ACC1140,2025-08-15,Withdrawal,326,Debit Card
TXN105722,ACC1140,2025-09-06,Deposit,2204,UPI
TXN105690,ACC1140,2025-09-07,Received,7859,Net Banking
TXN105705,ACC1140,2025-09-09,Withdrawal,2145,UPI
TXN105724,ACC1140,2025-09-10,Received,14354,UPI
TXN105708,ACC1140,2025-09-11,Payment,2615,UPI
TXN105684,ACC1140,2025-09-12,Payment,1281,Credit Card
TXN105685,ACC1140,2025-09-12,Received,13484,Debit Card
TXN105676,ACC1140,2025-09-14,Payment,590,Debit Card
TXN105717,ACC1140,2025-09-14,Transfer,1846,Credit Card
TXN105693,ACC1140,2025-09-15,Withdrawal,1825,Credit Card
TXN105718,ACC1140,2025-09-19,Payment,275,Credit Card
TXN105681,ACC1140,2025-09-20,Payment,361,Credit Card
TXN105686,ACC1140,2025-09-20,Transfer,1661,Credit Card
TXN105703,ACC1140,2025-09-20,Received,3589,UPI
TXN105706,ACC1140,2025-09-28,Payment,2225,Credit Card
TXN105714,ACC1140,2025-09-29,Received,7198,Credit Card
TXN105696,ACC1140,2025-10-11,Transfer,2766,UPI
TXN105679,ACC1140,2025-10-12,Transfer,2004,UPI
TXN105687,ACC1140,2025-10-13,Transfer,1719,UPI
TXN105697,ACC1140,2025-10-29,Deposit,9973,Credit Card
TXN105726,ACC1140,2025-10-30,Received,9355,UPI
TXN105712,ACC1140,2025-11-09,Payment,1702,Net Banking
TXN105727,ACC1140,2025-11-10,Withdrawal,1552,Net Banking
TXN105730,ACC1140,2025-11-11,Received,5344,Debit Card
TXN105682,ACC1140,2025-11-12,Received,12887,Net Banking
TXN105720,ACC1140,2025-11-12,Payment,2683,Credit Card
TXN105689,ACC1140,2025-11-14,Deposit,12465,UPI
TXN105744,ACC1141,2025-05-20,Transfer,502,Credit Card
TXN105755,ACC1141,2025-05-20,Withdrawal,1983,Net Banking
TXN105748,ACC1141,2025-05-31,Withdrawal,2635,Credit Card
TXN105738,ACC1141,2025-06-06,Payment,1007,Debit Card
TXN105742,ACC1141,2025-06-10,Received,9702,UPI
TXN105733,ACC1141,2025-06-12,Received,11205,UPI
TXN105760,ACC1141,2025-06-17,Withdrawal,1603,Net Banking
TXN105734,ACC1141,2025-06-21,Withdrawal,2549,Net Banking
TXN105747,ACC1141,2025-06-22,Payment,917,Net Banking
TXN105736,ACC1141,2025-07-22,Payment,1538,Debit Card
TXN105735,ACC1141,2025-07-31,Received,1026,Credit Card
TXN105732,ACC1141,2025-08-04,Received,13276,UPI
TXN105743,ACC1141,2025-08-10,Withdrawal,1388,Net Banking
TXN105745,ACC1141,2025-08-10,Deposit,1303,Debit Card
TXN105746,ACC1141,2025-08-16,Deposit,14357,Net Banking
TXN105757,ACC1141,2025-08-27,Payment,2076,Credit Card
TXN105761,ACC1141,2025-09-04,Transfer,1056,Net Banking
TXN105751,ACC1141,2025-09-07,Transfer,2759,Debit Card
TXN105753,ACC1141,2025-09-16,Received,7090,UPI
TXN105750,ACC1141,2025-09-25,Withdrawal,1635,Debit Card
TXN105741,ACC1141,2025-09-29,Payment,1651,Debit Card
TXN105758,ACC1141,2025-09-29,Withdrawal,2247,Credit Card
TXN105754,ACC1141,2025-10-03,Payment,409,Credit Card
TXN105739,ACC1141,2025-10-22,Payment,2996,Net Banking
TXN105759,ACC1141,2025-10-23,Withdrawal,756,Credit Card
TXN105740,ACC1141,2025-10-29,Withdrawal,617,Debit Card
TXN105752,ACC1141,2025-11-03,Withdrawal,2282,UPI
TXN105749,ACC1141,2025-11-09,Withdrawal,763,Credit Card
TXN105737,ACC1141,2025-11-11,Transfer,2115,Credit Card
TXN105756,ACC1141,2025-11-14,Withdrawal,2730,UPI
TXN105764,ACC1142,2025-05-16,Withdrawal,2672,UPI
TXN105806,ACC1142,2025-05-19,Withdrawal,1283,Credit Card
TXN105770,ACC1142,2025-05-28,Transfer,596,Debit Card
TXN105795,ACC1142,2025-06-06,Payment,714,Debit Card
TXN105787,ACC1142,2025-06-12,Received,10258,Net Banking
TXN105804,ACC1142,2025-06-12,Received,12393,Credit Card
TXN105782,ACC1142,2025-06-15,Withdrawal,1785,Net Banking
TXN105789,ACC1142,2025-06-16,Received,13461,Debit Card
TXN105803,ACC1142,2025-06-26,Deposit,5690,Net Banking
TXN105777,ACC1142,2025-07-10,Deposit,9791,Debit Card
TXN105794,ACC1142,2025-07-10,Withdrawal,1485,Net Banking
TXN105801,ACC1142,2025-07-15,Transfer,959,UPI
TXN105776,ACC1142,2025-07-17,Deposit,2959,Net Banking
TXN105768,ACC1142,2025-07-28,Transfer,2475,Credit Card
TXN105779,ACC1142,2025-07-29,Transfer,2649,UPI
TXN105798,ACC1142,2025-08-02,Payment,908,Credit Card
TXN105772,ACC1142,2025-08-03,Transfer,2253,UPI
TXN105797,ACC1142,2025-08-05,Deposit,10557,Debit Card
TXN105800,ACC1142,2025-08-05,Withdrawal,2753,Credit Card
TXN105766,ACC1142,2025-08-06,Withdrawal,487,UPI
TXN105773,ACC1142,2025-08-16,Payment,1402,UPI
TXN105775,ACC1142,2025-08-23,Payment,1272,UPI
TXN105805,ACC1142,2025-08-30,Received,3373,UPI
TXN105786,ACC1142,2025-09-05,Received,6390,Debit Card
TXN105780,ACC1142,2025-09-07,Payment,148,Debit Card
TXN105793,ACC1142,2025-09-08,Received,13929,UPI
TXN105762,ACC1142,2025-09-10,Transfer,546,Debit Card
TXN105763,ACC1142,2025-09-10,Withdrawal,1273,Credit Card
TXN105771,ACC1142,2025-09-12,Withdrawal,1480,UPI
TXN105802,ACC1142,2025-09-13,Transfer,2827,UPI
TXN105781,ACC1142,2025-09-19,Withdrawal,315,UPI
TXN105796,ACC1142,2025-09-20,Transfer,1975,Debit Card
TXN105783,ACC1142,2025-10-02,Received,9824,Credit Card
TXN105790,ACC1142,2025-10-03,Payment,1483,Debit Card
TXN105767,ACC1142,2025-10-11,Withdrawal,2692,Credit Card
TXN105765,ACC1142,2025-10-12,Withdrawal,1036,Debit Card
TXN105791,ACC1142,2025-10-12,Deposit,3564,UPI
TXN105799,ACC1142,2025-10-16,Withdrawal,741,Net Banking
TXN105778,ACC1142,2025-10-20,Transfer,2288,Credit Card
TXN105788,ACC1142,2025-10-21,Payment,2019,Credit Card
TXN105792,ACC1142,2025-10-25,Payment,457,Credit Card
TXN105784,ACC1142,2025-10-28,Deposit,11071,Credit Card
TXN105769,ACC1142,2025-11-06,Received,5019,Credit Card
TXN105774,ACC1142,2025-11-14,Payment,2814,Credit Card
TXN105785,ACC1142,2025-11-14,Withdrawal,1689,Credit Card
TXN105862,ACC1143,2025-05-18,Withdrawal,1749,Debit Card
TXN105832,ACC1143,2025-05-19,Payment,2229,Debit Card
TXN105830,ACC1143,2025-05-20,Payment,1877,UPI
TXN105824,ACC1143,2025-05-22,Deposit,6551,Credit Card
TXN105819,ACC1143,2025-05-26,Payment,1099,Credit Card
TXN105851,ACC1143,2025-05-27,Deposit,7632,Debit Card
TXN105826,ACC1143,2025-06-01,Withdrawal,1828,Credit Card
TXN105822,ACC1143,2025-06-04,Deposit,13094,Credit Card
TXN105820,ACC1143,2025-06-09,Deposit,2944,Credit Card
TXN105835,ACC1143,2025-06-13,Received,12781,UPI
TXN105812,ACC1143,2025-06-14,Payment,1276,Credit Card
TXN105843,ACC1143,2025-06-18,Transfer,1109,Credit Card
TXN105837,ACC1143,2025-06-23,Payment,274,Debit Card
TXN105808,ACC1143,2025-06-24,Payment,1971,Credit Card
TXN105809,ACC1143,2025-06-28,Payment,975,Credit Card
TXN105863,ACC1143,2025-06-29,Deposit,5562,Debit Card
TXN105807,ACC1143,2025-06-30,Payment,2545,UPI
TXN105844,ACC1143,2025-07-07,Withdrawal,2372,Credit Card
TXN105829,ACC1143,2025-07-11,Received,7368,UPI
TXN105840,ACC1143,2025-07-17,Payment,1705,Debit Card
TXN105856,ACC1143,2025-07-24,Payment,2446,Credit Card
TXN105839,ACC1143,2025-07-25,Transfer,1622,Net Banking
TXN105849,ACC1143,2025-08-02,Transfer,2878,UPI
TXN105841,ACC1143,2025-08-03,Payment,39121,UPI
TXN105821,ACC1143,2025-08-04,Withdrawal,1901,UPI
TXN105860,ACC1143,2025-08-06,Withdrawal,1312,Debit Card
TXN105852,ACC1143,2025-08-08,Withdrawal,901,UPI
TXN105810,ACC1143,2025-08-09,Withdrawal,448,UPI
TXN105861,ACC1143,2025-08-10,Deposit,12420,Credit Card
TXN105848,ACC1143,2025-08-14,Withdrawal,1218,UPI
TXN105827,ACC1143,2025-08-15,Payment,2741,UPI
TXN105838,ACC1143,2025-08-15,Payment,2412,Debit Card
TXN105818,ACC1143,2025-08-22,Transfer,1563,UPI
TXN105858,ACC1143,2025-08-23,Transfer,785,UPI
TXN105859,ACC1143,2025-08-27,Deposit,5668,Credit Card
TXN105814,ACC1143,2025-08-28,Payment,2072,Credit Card
TXN105853,ACC1143,2025-08-29,Payment,2033,Debit Card
TXN105833,ACC1143,2025-08-30,Received,5247,UPI
TXN105850,ACC1143,2025-09-03,Withdrawal,566,UPI
TXN105813,ACC1143,2025-09-05,Received,3400,UPI
TXN105811,ACC1143,2025-09-10,Received,12884,Credit Card
TXN105847,ACC1143,2025-09-18,Deposit,11812,Net Banking
TXN105855,ACC1143,2025-09-20,Payment,2915,Debit Card
TXN105864,ACC1143,2025-09-26,Transfer,1417,Debit Card
TXN105865,ACC1143,2025-09-26,Withdrawal,1433,UPI
TXN105828,ACC1143,2025-09-28,Payment,833,Debit Card
TXN105836,ACC1143,2025-09-30,Deposit,6559,Credit Card
TXN105831,ACC1143,2025-10-03,Payment,1037,Debit Card
TXN105825,ACC1143,2025-10-08,Withdrawal,467,Debit Card
TXN105846,ACC1143,2025-10-09,Received,3263,Debit Card
TXN105817,ACC1143,2025-10-10,Received,12995,UPI
TXN105842,ACC1143,2025-10-12,Deposit,8664,Credit Card
TXN105854,ACC1143,2025-10-12,Transfer,2725,Credit Card
TXN105857,ACC1143,2025-10-17,Payment,2479,Net Banking
TXN105816,ACC1143,2025-10-20,Withdrawal,1371,Credit Card
TXN105845,ACC1143,2025-10-22,Payment,345,Debit Card
TXN105834,ACC1143,2025-11-04,Withdrawal,2796,Net Banking
TXN105815,ACC1143,2025-11-11,Transfer,1356,Net Banking
TXN105823,ACC1143,2025-11-15,Withdrawal,1698,UPI
TXN105870,ACC1144,2025-05-18,Withdrawal,648,Debit Card
TXN105884,ACC1144,2025-06-01,Withdrawal,998,UPI
TXN105893,ACC1144,2025-06-03,Received,2150,Credit Card
TXN105891,ACC1144,2025-06-06,Deposit,14023,Credit Card
TXN105904,ACC1144,2025-06-14,Withdrawal,1511,Net Banking
TXN105885,ACC1144,2025-06-28,Received,10449,Debit Card
TXN105890,ACC1144,2025-06-28,Received,5891,UPI
TXN105871,ACC1144,2025-06-30,Transfer,2912,Debit Card
TXN105878,ACC1144,2025-06-30,Deposit,11443,Credit Card
TXN105899,ACC1144,2025-07-07,Payment,2332,UPI
TXN105876,ACC1144,2025-07-13,Payment,2305,Debit Card
TXN105880,ACC1144,2025-07-14,Withdrawal,998,UPI
TXN105866,ACC1144,2025-07-16,Payment,2187,Debit Card
TXN105882,ACC1144,2025-07-17,Received,7315,UPI
TXN105888,ACC1144,2025-07-19,Payment,216,Debit Card
TXN105886,ACC1144,2025-07-22,Withdrawal,1656,Credit Card
TXN105902,ACC1144,2025-07-23,Transfer,1421,Credit Card
TXN105906,ACC1144,2025-07-25,Transfer,959,Debit Card
TXN105889,ACC1144,2025-07-30,Received,11426,UPI
TXN105894,ACC1144,2025-07-30,Withdrawal,1794,Credit Card
TXN105869,ACC1144,2025-08-02,Transfer,1459,Net Banking
TXN105896,ACC1144,2025-08-08,Payment,397,Credit Card
TXN105879,ACC1144,2025-08-17,Withdrawal,1793,UPI
TXN105907,ACC1144,2025-08-20,Received,6730,Debit Card
TXN105895,ACC1144,2025-08-22,Transfer,843,Net Banking
TXN105905,ACC1144,2025-08-27,Payment,1921,Credit Card
TXN105900,ACC1144,2025-08-29,Transfer,2649,Net Banking
TXN105874,ACC1144,2025-09-03,Transfer,1884,Net Banking
TXN105901,ACC1144,2025-09-03,Deposit,14766,Net Banking
TXN105875,ACC1144,2025-09-07,Received,14642,Net Banking
TXN105892,ACC1144,2025-09-14,Withdrawal,2258,Net Banking
TXN105867,ACC1144,2025-09-15,Withdrawal,1420,Credit Card
TXN105872,ACC1144,2025-09-23,Deposit,4623,Debit Card
TXN105868,ACC1144,2025-10-01,Received,1732,UPI
TXN105903,ACC1144,2025-10-04,Withdrawal,794,Credit Card
TXN105887,ACC1144,2025-10-08,Transfer,774,Credit Card
TXN105898,ACC1144,2025-10-11,Transfer,2957,Credit Card
TXN105881,ACC1144,2025-10-14,Transfer,2209,Debit Card
TXN105877,ACC1144,2025-10-28,Payment,1902,UPI
TXN105897,ACC1144,2025-10-29,Received,9298,UPI
TXN105908,ACC1144,2025-11-01,Deposit,2766,Debit Card
TXN105883,ACC1144,2025-11-07,Withdrawal,1224,UPI
TXN105873,ACC1144,2025-11-09,Withdrawal,157,Credit Card
TXN105910,ACC1145,2025-05-18,Transfer,343,Debit Card
TXN105917,ACC1145,2025-05-28,Received,7801,Net Banking
TXN105951,ACC1145,2025-05-28,Withdrawal,1139,Net Banking
TXN105920,ACC1145,2025-05-31,Transfer,1418,Credit Card
TXN105959,ACC1145,2025-05-31,Payment,24707,UPI
TXN105953,ACC1145,2025-06-01,Payment,2586,Net Banking
TXN105930,ACC1145,2025-06-02,Payment,1867,Net Banking
TXN105955,ACC1145,2025-06-06,Transfer,904,Net Banking
TXN105960,ACC1145,2025-06-06,Payment,1874,Credit Card
TXN105922,ACC1145,2025-06-10,Transfer,1534,UPI
TXN105943,ACC1145,2025-06-13,Transfer,1171,Debit Card
TXN105913,ACC1145,2025-06-20,Withdrawal,382,Debit Card
TXN105934,ACC1145,2025-06-30,Payment,2694,Debit Card
TXN105944,ACC1145,2025-07-01,Transfer,454,Credit Card
TXN105935,ACC1145,2025-07-02,Transfer,2744,UPI
TXN105924,ACC1145,2025-07-06,Payment,1913,Credit Card
TXN105958,ACC1145,2025-07-06,Payment,2582,Credit Card
TXN105923,ACC1145,2025-07-07,Withdrawal,1286,Net Banking
TXN105965,ACC1145,2025-07-11,Payment,493,Net Banking
TXN105933,ACC1145,2025-07-23,Payment,370,Debit Card
TXN105927,ACC1145,2025-07-26,Payment,414,UPI
TXN105932,ACC1145,2025-07-29,Withdrawal,785,UPI
TXN105952,ACC1145,2025-08-02,Payment,2959,Credit Card
TXN105961,ACC1145,2025-08-03,Received,11968,Net Banking
TXN105914,ACC1145,2025-08-04,Payment,2861,Credit Card
TXN105947,ACC1145,2025-08-10,Payment,1534,UPI
TXN105937,ACC1145,2025-08-11,Payment,545,UPI
TXN105956,ACC1145,2025-08-14,Payment,939,Net Banking
TXN105942,ACC1145,2025-08-15,Transfer,1023,Credit Card
TXN105921,ACC1145,2025-08-16,Payment,2333,UPI
TXN105916,ACC1145,2025-08-18,Payment,2183,Credit Card
TXN105929,ACC1145,2025-08-18,Withdrawal,100,Net Banking
TXN105950,ACC1145,2025-08-23,Transfer,2565,Net Banking
TXN105909,ACC1145,2025-08-31,Received,7601,Net Banking
TXN105911,ACC1145,2025-09-03,Deposit,3709,Debit Card
TXN105957,ACC1145,2025-09-03,Payment,1532,Credit Card
TXN105912,ACC1145,2025-09-08,Transfer,1581,Net Banking
TXN105931,ACC1145,2025-09-08,Payment,797,UPI
TXN105963,ACC1145,2025-09-12,Payment,559,UPI
TXN105915,ACC1145,2025-09-24,Received,6473,Net Banking
TXN105926,ACC1145,2025-09-25,Withdrawal,1125,Debit Card
TXN105919,ACC1145,2025-09-30,Deposit,9151,Net Banking
TXN105966,ACC1145,2025-09-30,Payment,176,Debit Card
TXN105946,ACC1145,2025-10-05,Withdrawal,2580,Net Banking
TXN105938,ACC1145,2025-10-08,Payment,2677,Credit Card
TXN105941,ACC1145,2025-10-09,Payment,1392,Debit Card
TXN105945,ACC1145,2025-10-09,Received,9083,Credit Card
TXN105964,ACC1145,2025-10-17,Deposit,7481,Credit Card
TXN105918,ACC1145,2025-10-19,Withdrawal,1674,Net Banking
TXN105925,ACC1145,2025-10-24,Transfer,2269,Debit Card
TXN105936,ACC1145,2025-10-26,Deposit,6208,Credit Card
TXN105949,ACC1145,2025-10-27,Payment,1877,Credit Card
TXN105928,ACC1145,2025-10-29,Payment,585,UPI
TXN105940,ACC1145,2025-10-31,Deposit,4924,Debit Card
TXN105939,ACC1145,2025-11-11,Payment,1752,Credit Card
TXN105948,ACC1145,2025-11-13,Payment,2493,Debit Card
TXN105954,ACC1145,2025-11-13,Received,14148,UPI
TXN105962,ACC1145,2025-11-14,Transfer,2200,Debit Card
TXN105983,ACC1146,2025-06-07,Withdrawal,2623,Credit Card
TXN105984,ACC1146,2025-06-11,Received,11668,Net Banking
TXN105971,ACC1146,2025-06-14,Transfer,2820,UPI
TXN105986,ACC1146,2025-06-22,Payment,2811,Debit Card
TXN105991,ACC1146,2025-07-06,Transfer,410,Net Banking
TXN105988,ACC1146,2025-07-14,Payment,695,Debit Card
TXN105995,ACC1146,2025-07-17,Deposit,8906,Debit Card
TXN105989,ACC1146,2025-07-23,Transfer,2726,UPI
TXN105998,ACC1146,2025-08-05,Transfer,383,UPI
TXN106002,ACC1146,2025-08-05,Transfer,2571,UPI
TXN105992,ACC1146,2025-08-06,Received,4411,UPI
TXN105997,ACC1146,2025-08-09,Withdrawal,682,Credit Card
TXN105975,ACC1146,2025-08-10,Deposit,11701,UPI
TXN106000,ACC1146,2025-08-10,Received,1779,Net Banking
TXN106001,ACC1146,2025-08-15,Payment,1926,UPI
TXN105973,ACC1146,2025-08-20,Received,14946,Credit Card
TXN105980,ACC1146,2025-08-25,Deposit,7356,Net Banking
TXN105974,ACC1146,2025-09-03,Transfer,417,UPI
TXN105996,ACC1146,2025-09-06,Received,14202,Net Banking
TXN106003,ACC1146,2025-09-07,Transfer,2280,Credit Card
TXN105972,ACC1146,2025-09-09,Withdrawal,2761,Net Banking
TXN105981,ACC1146,2025-09-16,Received,4226,UPI
TXN105976,ACC1146,2025-09-19,Payment,235,Debit Card
TXN105977,ACC1146,2025-09-22,Transfer,1289,Net Banking
TXN105993,ACC1146,2025-09-25,Withdrawal,2383,UPI
TXN105967,ACC1146,2025-10-04,Deposit,6574,Credit Card
TXN105968,ACC1146,2025-10-04,Withdrawal,1087,UPI
TXN105994,ACC1146,2025-10-10,Payment,2177,Debit Card
TXN105979,ACC1146,2025-10-16,Payment,2498,Credit Card
TXN105978,ACC1146,2025-10-19,Deposit,10930,Net Banking
TXN105999,ACC1146,2025-10-20,Withdrawal,1522,UPI
TXN105970,ACC1146,2025-10-22,Transfer,1353,Net Banking
TXN105990,ACC1146,2025-10-23,Payment,1610,Credit Card
TXN105969,ACC1146,2025-10-26,Withdrawal,854,Credit Card
TXN105982,ACC1146,2025-10-29,Transfer,1828,UPI
TXN105985,ACC1146,2025-11-05,Payment,309,Credit Card
TXN105987,ACC1146,2025-11-09,Received,13808,Net Banking
TXN106011,ACC1147,2025-05-21,Payment,1684,UPI
TXN106029,ACC1147,2025-05-22,Withdrawal,2302,Debit Card
TXN106041,ACC1147,2025-05-22,Payment,1363,Credit Card
TXN106034,ACC1147,2025-06-01,Payment,2892,UPI
TXN106045,ACC1147,2025-06-02,Withdrawal,1007,UPI
TXN106042,ACC1147,2025-06-05,Received,8706,Debit Card
TXN106026,ACC1147,2025-06-07,Received,8207,Credit Card
TXN106005,ACC1147,2025-06-10,Transfer,246,UPI
TXN106019,ACC1147,2025-06-10,Deposit,9429,UPI
TXN106049,ACC1147,2025-06-20,Transfer,1089,Net Banking
TXN106035,ACC1147,2025-06-21,Received,4655,Credit Card
TXN106028,ACC1147,2025-07-01,Payment,937,Credit Card
TXN106007,ACC1147,2025-07-03,Transfer,1824,Net Banking
TXN106021,ACC1147,2025-07-08,Payment,1084,Debit Card
TXN106050,ACC1147,2025-07-09,Received,1019,Net Banking
TXN106033,ACC1147,2025-07-10,Payment,1262,Debit Card
TXN106046,ACC1147,2025-07-14,Withdrawal,1659,Net Banking
TXN106036,ACC1147,2025-07-25,Payment,1508,Debit Card
TXN106017,ACC1147,2025-08-01,Received,1854,UPI
TXN106023,ACC1147,2025-08-02,Payment,1158,UPI
TXN106024,ACC1147,2025-08-06,Payment,892,Net Banking
TXN106010,ACC1147,2025-08-10,Received,13929,Net Banking
TXN106025,ACC1147,2025-08-10,Received,4403,Debit Card
TXN106013,ACC1147,2025-08-18,Payment,2229,Debit Card
TXN106012,ACC1147,2025-08-19,Payment,1989,Credit Card
TXN106030,ACC1147,2025-08-21,Received,10072,Credit Card
TXN106020,ACC1147,2025-08-25,Transfer,914,Debit Card
TXN106044,ACC1147,2025-08-28,Withdrawal,1248,Credit Card
TXN106043,ACC1147,2025-09-01,Transfer,1392,Debit Card
TXN106015,ACC1147,2025-09-12,Payment,2581,Credit Card
TXN106009,ACC1147,2025-09-14,Received,11634,Net Banking
TXN106014,ACC1147,2025-09-21,Received,10385,Credit Card
